"","Id","Distance","TransectID","FRBWidth.Lidar","Cover","Height","LU","FRBWidth.State"
"24497",17,170,613,10,1,19.3532899158,40,0
"24498",18,180,613,10,1,13.2958760943,40,0
"24499",19,190,613,10,1,13.6479438555,40,0
"24500",20,200,613,10,1,18.4558184814,40,0
"24501",1,10,-613,180,1,10.2811734794,20,160
"24502",2,20,-613,180,0.59595959596,7.19719333972,40,160
"24503",3,30,-613,180,0,0,40,160
"24504",4,40,-613,180,0.514851485149,5.17454220698,40,160
"24505",5,50,-613,180,1,16.8244320679,40,160
"24506",6,60,-613,180,1,28.5127910614,40,160
"24507",7,70,-613,180,1,23.5293835177,40,160
"24508",8,80,-613,180,1,18.7610404968,40,160
"24509",9,90,-613,180,1,22.6488131899,40,160
"24510",10,100,-613,180,1,26.837895813,40,160
"24511",11,110,-613,180,1,26.1244475555,40,160
"24512",12,120,-613,180,1,22.9460705566,40,160
"24513",13,130,-613,180,1,20.554530682,40,160
"24514",14,140,-613,180,1,11.7099679565,40,160
"24515",15,150,-613,180,1,11.4469091797,40,160
"24516",16,160,-613,180,0.47,7.31491510919,40,160
"24517",17,170,-613,180,0,0,20,160
"24518",18,180,-613,180,0.49504950495,13.1858627319,20,160
"24519",19,190,-613,180,0.545454545455,10.7991807726,20,160
"24520",20,200,-613,180,0.019801980198,0.0404586791992,20,160
"24521",1,10,614,0,0,0,20,0
"24522",2,20,614,0,0.0891089108911,3.77205318875,20,0
"24523",3,30,614,0,0.4,3.87854633331,20,0
"24524",4,40,614,0,1,5.42900233366,20,0
"24525",5,50,614,0,0.881188118812,3.31209221315,20,0
"24526",6,60,614,0,0.108910891089,1.87608476119,20,0
"24527",7,70,614,0,0,0,20,0
"24528",8,80,614,0,0,0,20,0
"24529",9,90,614,0,0,0,20,0
"24530",10,100,614,0,0,0,20,0
"24531",11,110,614,0,0,0,20,0
"24532",12,120,614,0,0,0,20,0
"24533",13,130,614,0,0,0,20,0
"24534",14,140,614,0,0,0,20,0
"24535",15,150,614,0,0,0,20,0
"24536",16,160,614,0,0,0,40,0
"24537",17,170,614,0,0,0,40,0
"24538",18,180,614,0,0,0,40,0
"24539",19,190,614,0,0,0,40,0
"24540",20,200,614,0,0,0,40,0
"24541",1,10,-614,200,0,0,40,200
"24542",2,20,-614,200,0.72,8.55946244134,40,200
"24543",3,30,-614,200,1,11.0115080261,40,200
"24544",4,40,-614,200,0.663366336634,4.82832734976,40,200
"24545",5,50,-614,200,0.919191919192,14.0580208747,40,200
"24546",6,60,-614,200,1,18.2383542633,40,200
"24547",7,70,-614,200,1,21.4001494598,40,200
"24548",8,80,-614,200,1,31.2885864258,40,200
"24549",9,90,-614,200,1,34.5102949992,40,200
"24550",10,100,-614,200,1,28.5707344055,40,200
"24551",11,110,-614,200,1,31.0648406219,40,200
"24552",12,120,-614,200,1,36.1445840454,40,200
"24553",13,130,-614,200,1,38.04546834,40,200
"24554",14,140,-614,200,1,37.0851058197,40,200
"24555",15,150,-614,200,1,27.655082476,40,200
"24556",16,160,-614,200,1,26.1552949524,40,200
"24557",17,170,-614,200,1,29.9682649231,40,200
"24558",18,180,-614,200,1,23.5964917476,40,200
"24559",19,190,-614,200,1,21.9473630346,40,200
"24560",20,200,-614,200,1,12.9669728905,40,200
"24561",1,10,615,60,1,18.9409975765,40,50
"24562",2,20,615,60,1,11.619517702,40,50
"24563",3,30,615,60,1,13.3064381346,40,50
"24564",4,40,615,60,1,11.8958111387,40,50
"24565",5,50,615,60,1,8.24407274698,40,50
"24566",6,60,615,60,0.777777777778,8.08498174494,20,50
"24567",7,70,615,60,0,0,20,50
"24568",8,80,615,60,0,0,20,50
"24569",9,90,615,60,0.141414141414,1.68019539969,40,50
"24570",10,100,615,60,0.897959183673,4.82679037614,40,50
"24571",11,110,615,60,1,7.01419953626,40,50
"24572",12,120,615,60,1,7.52714452055,40,50
"24573",13,130,615,60,1,6.87462415599,40,50
"24574",14,140,615,60,1,6.94352462769,40,50
"24575",15,150,615,60,1,6.78509340192,40,50
"24576",16,160,615,60,1,6.62767021255,40,50
"24577",17,170,615,60,1,5.86632705688,20,50
"24578",18,180,615,60,0.191919191919,1.95329967298,20,50
"24579",19,190,615,60,0,0,20,50
"24580",20,200,615,60,0,0,20,50
"24581",1,10,-615,20,0.255102040816,6.97693664551,40,200
"24582",2,20,-615,20,0.626262626263,7.78446898922,40,200
"24583",3,30,-615,20,0.938144329897,9.8551030421,40,200
"24584",4,40,-615,20,0.181818181818,2.92663998074,40,200
"24585",5,50,-615,20,0.377551020408,4.32095728694,40,200
"24586",6,60,-615,20,0.868686868687,6.79310368383,40,200
"24587",7,70,-615,20,1,17.8346959124,40,200
"24588",8,80,-615,20,1,32.1894281348,40,200
"24589",9,90,-615,20,1,33.2196797286,40,200
"24590",10,100,-615,20,1,28.944557267,40,200
"24591",11,110,-615,20,1,35.997244731,40,200
"24592",12,120,-615,20,1,36.2841771698,40,200
"24593",13,130,-615,20,1,31.4453263092,40,200
"24594",14,140,-615,20,1,36.6083146652,40,200
"24595",15,150,-615,20,1,34.5247415161,40,200
"24596",16,160,-615,20,1,35.6453040537,40,200
"24597",17,170,-615,20,1,36.1785903024,40,200
"24598",18,180,-615,20,1,38.0478316203,40,200
"24599",19,190,-615,20,1,36.3578686523,40,200
"24600",20,200,-615,20,1,36.337639389,40,200
"24601",1,10,616,80,0.6,3.90077311198,40,90
"24602",2,20,616,80,1,12.2111676788,40,90
"24603",3,30,616,80,1,20.5335536239,40,90
"24604",4,40,616,80,1,24.9810215759,40,90
"24605",5,50,616,80,1,21.3789306795,40,90
"24606",6,60,616,80,1,11.0302017975,40,90
"24607",7,70,616,80,1,6.85394287109,40,90
"24608",8,80,616,80,0.73,2.72551110673,40,90
"24609",9,90,616,80,0.030303030303,1.12884521484,40,90
"24610",10,100,616,80,0,0,20,90
"24611",11,110,616,80,0,0,20,90
"24612",12,120,616,80,0,0,20,90
"24613",13,130,616,80,0,0,40,90
"24614",14,140,616,80,0,0,40,90
"24615",15,150,616,80,0,0,40,90
"24616",16,160,616,80,0,0,40,90
"24617",17,170,616,80,0.69,5.9422922549,40,90
"24618",18,180,616,80,0.858585858586,3.59163593965,40,90
"24619",19,190,616,80,0.94,4.47747064144,40,90
"24620",20,200,616,80,0.51,3.91672590667,40,90
"24621",1,10,-616,200,0.868686868687,9.83017313758,40,200
"24622",2,20,-616,200,1,13.5887714386,40,200
"24623",3,30,-616,200,1,11.7522678375,40,200
"24624",4,40,-616,200,1,6.18659286499,40,200
"24625",5,50,-616,200,1,9.88249809265,40,200
"24626",6,60,-616,200,1,10.01034729,40,200
"24627",7,70,-616,200,1,8.37244850159,40,200
"24628",8,80,-616,200,1,23.9771032805,40,200
"24629",9,90,-616,200,1,27.5162588501,40,200
"24630",10,100,-616,200,1,28.5668392181,40,200
"24631",11,110,-616,200,1,27.4301030731,40,200
"24632",12,120,-616,200,1,21.249185791,40,200
"24633",13,130,-616,200,1,17.0892451477,40,200
"24634",14,140,-616,200,1,15.5860367584,40,200
"24635",15,150,-616,200,1,11.7237029266,40,200
"24636",16,160,-616,200,1,19.4886114502,40,200
"24637",17,170,-616,200,1,22.9126609802,40,200
"24638",18,180,-616,200,1,19.2851908112,40,200
"24639",19,190,-616,200,0.96,17.3736528556,40,200
"24640",20,200,-616,200,1,29.8038661957,40,200
"24641",1,10,617,190,0.434343434343,10.5906107703,40,70
"24642",2,20,617,190,0,0,40,70
"24643",3,30,617,190,0.77,27.1229104376,40,70
"24644",4,40,617,190,1,23.5555782318,40,70
"24645",5,50,617,190,1,7.38602149963,40,70
"24646",6,60,617,190,1,14.3793749237,40,70
"24647",7,70,617,190,1,17.5475614166,40,70
"24648",8,80,617,190,1,20.0189945722,10,70
"24649",9,90,617,190,1,20.6326367973,10,70
"24650",10,100,617,190,1,17.8155946637,10,70
"24651",11,110,617,190,1,16.3459414858,10,70
"24652",12,120,617,190,1,14.6748666291,10,70
"24653",13,130,617,190,1,7.27029838562,10,70
"24654",14,140,617,190,1,19.5103746665,10,70
"24655",15,150,617,190,1,17.8135785675,10,70
"24656",16,160,617,190,1,17.3714647675,10,70
"24657",17,170,617,190,1,20.9222121429,10,70
"24658",18,180,617,190,1,23.01508208,40,70
"24659",19,190,617,190,1,14.8251285553,40,70
"24660",20,200,617,190,1,15.7990573883,40,70
"24661",1,10,-617,200,1,7.70364561175,40,200
"24662",2,20,-617,200,1,11.2750097596,40,200
"24663",3,30,-617,200,1,12.2270843043,40,200
"24664",4,40,-617,200,1,19.8650043488,40,200
"24665",5,50,-617,200,1,28.0362968445,40,200
"24666",6,60,-617,200,1,29.3995191786,40,200
"24667",7,70,-617,200,1,22.5283992767,40,200
"24668",8,80,-617,200,1,17.8351494375,40,200
"24669",9,90,-617,200,1,24.2496675873,40,200
"24670",10,100,-617,200,1,26.1581778478,40,200
"24671",11,110,-617,200,1,25.2219217474,40,200
"24672",12,120,-617,200,1,20.7279297678,40,200
"24673",13,130,-617,200,1,15.975737915,40,200
"24674",14,140,-617,200,1,14.6149482342,40,200
"24675",15,150,-617,200,1,26.852685517,40,200
"24676",16,160,-617,200,1,35.0476049558,40,200
"24677",17,170,-617,200,1,34.7126940918,40,200
"24678",18,180,-617,200,1,35.0314095237,40,200
"24679",19,190,-617,200,1,36.1551147037,40,200
"24680",20,200,-617,200,1,39.498527832,40,200
"24681",1,10,618,60,0.28,4.51769665309,40,50
"24682",2,20,618,60,1,20.1103619113,40,50
"24683",3,30,618,60,1,24.3743694575,40,50
"24684",4,40,618,60,1,26.4539578126,40,50
"24685",5,50,618,60,1,22.2578309631,40,50
"24686",6,60,618,60,1,18.9266690341,10,50
"24687",7,70,618,60,0.63,10.3148066203,10,50
"24688",8,80,618,60,0.24,3.33972740173,10,50
"24689",9,90,618,60,0,0,10,50
"24690",10,100,618,60,0,0,10,50
"24691",11,110,618,60,0,0,10,50
"24692",12,120,618,60,0,0,10,50
"24693",13,130,618,60,0,0,10,50
"24694",14,140,618,60,0,0,10,50
"24695",15,150,618,60,0.960396039604,6.40992980642,10,50
"24696",16,160,618,60,0.747474747475,6.06442642212,10,50
"24697",17,170,618,60,0,0,10,50
"24698",18,180,618,60,0,0,10,50
"24699",19,190,618,60,0,0,10,50
"24700",20,200,618,60,0,0,10,50
"24701",1,10,-618,200,0.98,10.6309584014,40,200
"24702",2,20,-618,200,1,19.3413089714,40,200
"24703",3,30,-618,200,1,22.8350738371,40,200
"24704",4,40,-618,200,1,23.8787767792,40,200
"24705",5,50,-618,200,1,29.2872207333,40,200
"24706",6,60,-618,200,1,17.0962789917,40,200
"24707",7,70,-618,200,1,27.8189469139,40,200
"24708",8,80,-618,200,1,23.7440368961,40,200
"24709",9,90,-618,200,1,20.3955995919,40,200
"24710",10,100,-618,200,1,24.625578678,40,200
"24711",11,110,-618,200,1,20.7400928157,40,200
"24712",12,120,-618,200,1,19.1138378906,40,200
"24713",13,130,-618,200,1,11.4446655556,40,200
"24714",14,140,-618,200,1,33.1612567478,40,200
"24715",15,150,-618,200,1,36.7924402618,40,200
"24716",16,160,-618,200,1,35.3310934448,40,200
"24717",17,170,-618,200,1,35.4223571777,40,200
"24718",18,180,-618,200,1,36.8756158011,40,200
"24719",19,190,-618,200,1,38.6627859677,40,200
"24720",20,200,-618,200,1,34.0628755951,40,200
"24721",1,10,619,200,0.040404040404,1.83242607117,40,200
"24722",2,20,619,200,0.91,8.83528799539,40,200
"24723",3,30,619,200,1,11.0887185669,40,200
"24724",4,40,619,200,1,22.2215774536,40,200
"24725",5,50,619,200,1,22.5012636566,40,200
"24726",6,60,619,200,1,21.9510791016,40,200
"24727",7,70,619,200,1,25.1621229553,40,200
"24728",8,80,619,200,1,20.3731812581,40,200
"24729",9,90,619,200,1,17.9214533796,40,200
"24730",10,100,619,200,1,24.3974565887,40,200
"24731",11,110,619,200,1,19.8355745372,40,200
"24732",12,120,619,200,1,19.3201996774,40,200
"24733",13,130,619,200,1,15.8676467744,40,200
"24734",14,140,619,200,0.871287128713,11.5099203803,40,200
"24735",15,150,619,200,0.10101010101,7.85348968506,40,200
"24736",16,160,619,200,0.979797979798,13.4439816819,40,200
"24737",17,170,619,200,1,9.98147726531,40,200
"24738",18,180,619,200,0.881188118812,7.37815702631,40,200
"24739",19,190,619,200,0.78,12.1855927492,40,200
"24740",20,200,619,200,1,12.9296102905,40,200
"24741",1,10,-619,200,0,0,40,200
"24742",2,20,-619,200,0.455445544554,20.6327818166,40,200
"24743",3,30,-619,200,1,25.9018960571,40,200
"24744",4,40,-619,200,1,31.0477689362,40,200
"24745",5,50,-619,200,1,27.552651062,40,200
"24746",6,60,-619,200,1,23.8808202262,40,200
"24747",7,70,-619,200,1,23.6254945374,40,200
"24748",8,80,-619,200,1,24.4023794797,40,200
"24749",9,90,-619,200,1,27.4674021912,40,200
"24750",10,100,-619,200,1,30.1014003561,40,200
"24751",11,110,-619,200,1,25.7294787416,40,200
"24752",12,120,-619,200,1,32.8936784363,40,200
"24753",13,130,-619,200,1,36.525770584,40,200
"24754",14,140,-619,200,1,26.7935788727,40,200
"24755",15,150,-619,200,1,21.8527553057,40,200
"24756",16,160,-619,200,1,28.2358751678,40,200
"24757",17,170,-619,200,1,25.8949763987,40,200
"24758",18,180,-619,200,1,26.2396034769,40,200
"24759",19,190,-619,200,1,30.7503227465,40,200
"24760",20,200,-619,200,1,31.085572052,40,200
"24761",1,10,620,180,0.0102040816327,11.9792022705,40,30
"24762",2,20,620,180,0.732673267327,21.7379461752,40,30
"24763",3,30,620,180,1,20.1285484391,40,30
"24764",4,40,620,180,1,25.7449200439,10,30
"24765",5,50,620,180,1,25.8241447222,10,30
"24766",6,60,620,180,1,22.0073336792,10,30
"24767",7,70,620,180,1,26.1602788653,10,30
"24768",8,80,620,180,1,22.7977589522,10,30
"24769",9,90,620,180,1,28.2144411295,10,30
"24770",10,100,620,180,1,30.2099512274,10,30
"24771",11,110,620,180,1,19.2044366455,10,30
"24772",12,120,620,180,1,24.5877473284,10,30
"24773",13,130,620,180,1,14.9898597717,10,30
"24774",14,140,620,180,1,12.9311770815,10,30
"24775",15,150,620,180,1,16.9463583374,10,30
"24776",16,160,620,180,1,10.0368216929,10,30
"24777",17,170,620,180,0.811881188119,8.62191511945,10,30
"24778",18,180,620,180,0.910891089109,8.74366619276,10,30
"24779",19,190,620,180,0.505050505051,3.29842605591,10,30
"24780",20,200,620,180,0.232323232323,2.16602358611,10,30
"24781",1,10,-620,200,0.257425742574,21.032357436,40,200
"24782",2,20,-620,200,1,25.1199968375,40,200
"24783",3,30,-620,200,1,28.6481396422,40,200
"24784",4,40,-620,200,1,27.9537671792,40,200
"24785",5,50,-620,200,1,27.2549963558,40,200
"24786",6,60,-620,200,1,32.7713430023,40,200
"24787",7,70,-620,200,1,32.0374012957,40,200
"24788",8,80,-620,200,1,35.6324693283,40,200
"24789",9,90,-620,200,1,25.2207831951,40,200
"24790",10,100,-620,200,1,22.7230782318,40,200
"24791",11,110,-620,200,1,32.4872328503,40,200
"24792",12,120,-620,200,1,37.5727886624,40,200
"24793",13,130,-620,200,1,18.7855134444,40,200
"24794",14,140,-620,200,1,26.1788955244,40,200
"24795",15,150,-620,200,1,30.7139328003,40,200
"24796",16,160,-620,200,1,29.4236346654,40,200
"24797",17,170,-620,200,1,20.2746894006,40,200
"24798",18,180,-620,200,1,19.1370243835,40,200
"24799",19,190,-620,200,1,28.2218372345,40,200
"24800",20,200,-620,200,1,28.9668544354,40,200
"24801",1,10,621,200,0.174757281553,14.4286096361,40,40
"24802",2,20,621,200,0.69696969697,12.193924503,40,40
"24803",3,30,621,200,0.84693877551,21.2732146849,40,40
"24804",4,40,621,200,1,24.5378308342,40,40
"24805",5,50,621,200,1,23.1337612422,10,40
"24806",6,60,621,200,1,27.9174589677,10,40
"24807",7,70,621,200,1,28.0411632014,10,40
"24808",8,80,621,200,1,19.7131600189,10,40
"24809",9,90,621,200,1,18.3161137899,10,40
"24810",10,100,621,200,1,15.5525802164,10,40
"24811",11,110,621,200,1,11.0955093846,10,40
"24812",12,120,621,200,1,16.9313809204,10,40
"24813",13,130,621,200,1,15.134223175,10,40
"24814",14,140,621,200,0.910891089109,13.0045907394,10,40
"24815",15,150,621,200,0.94,11.0158679232,10,40
"24816",16,160,621,200,1,8.58042876574,10,40
"24817",17,170,621,200,1,15.3461971098,10,40
"24818",18,180,621,200,1,16.3418809525,10,40
"24819",19,190,621,200,1,16.7181221548,10,40
"24820",20,200,621,200,1,16.632389293,10,40
"24821",1,10,-621,200,0.141414141414,26.2605291094,40,200
"24822",2,20,-621,200,0.939393939394,23.68747301,40,200
"24823",3,30,-621,200,1,19.8874015045,40,200
"24824",4,40,-621,200,1,17.8089171765,40,200
"24825",5,50,-621,200,1,23.2747257888,40,200
"24826",6,60,-621,200,1,22.1705841827,40,200
"24827",7,70,-621,200,1,24.699706578,40,200
"24828",8,80,-621,200,1,19.1314400567,40,200
"24829",9,90,-621,200,1,21.8009597316,40,200
"24830",10,100,-621,200,1,23.2101281858,40,200
"24831",11,110,-621,200,1,29.6718812281,40,200
"24832",12,120,-621,200,1,25.5383201599,40,200
"24833",13,130,-621,200,1,22.8527027612,40,200
"24834",14,140,-621,200,1,18.2140724733,40,200
"24835",15,150,-621,200,1,18.5812081909,40,200
"24836",16,160,-621,200,1,26.0901940978,40,200
"24837",17,170,-621,200,1,24.0368486023,40,200
"24838",18,180,-621,200,1,22.5036829168,40,200
"24839",19,190,-621,200,1,11.2131182861,40,200
"24840",20,200,-621,200,1,9.69969446519,40,200
"24841",1,10,622,200,0.818181818182,19.7786752206,40,10
"24842",2,20,622,200,1,23.6738961029,10,10
"24843",3,30,622,200,1,20.6247134399,10,10
"24844",4,40,622,200,1,27.0444497501,10,10
"24845",5,50,622,200,1,25.1945576523,10,10
"24846",6,60,622,200,1,24.3788345337,10,10
"24847",7,70,622,200,1,26.2997467041,10,10
"24848",8,80,622,200,1,24.0430722809,10,10
"24849",9,90,622,200,1,19.4417238617,10,10
"24850",10,100,622,200,0.79,14.4610745394,10,10
"24851",11,110,622,200,0.019801980198,1.89492034912,10,10
"24852",12,120,622,200,0.86,14.9077291267,10,10
"24853",13,130,622,200,0.97,14.4672397732,10,10
"24854",14,140,622,200,0.38,5.97151585629,10,10
"24855",15,150,622,200,0.373737373737,3.71808830467,10,10
"24856",16,160,622,200,0.91,10.3938651452,10,10
"24857",17,170,622,200,1,14.4812972569,10,10
"24858",18,180,622,200,1,19.5901880646,10,10
"24859",19,190,622,200,1,14.1676291286,10,10
"24860",20,200,622,200,1,14.3488062078,10,10
"24861",1,10,-622,200,0.96,17.5671784083,40,200
"24862",2,20,-622,200,1,24.1294913717,40,200
"24863",3,30,-622,200,1,28.9468662262,40,200
"24864",4,40,-622,200,1,28.4198074341,40,200
"24865",5,50,-622,200,1,26.7993740845,40,200
"24866",6,60,-622,200,1,24.4228167725,40,200
"24867",7,70,-622,200,1,22.9726819331,40,200
"24868",8,80,-622,200,1,14.2957492405,40,200
"24869",9,90,-622,200,1,16.4113461273,40,200
"24870",10,100,-622,200,1,17.0789632514,40,200
"24871",11,110,-622,200,1,25.4330406567,40,200
"24872",12,120,-622,200,1,19.250690155,40,200
"24873",13,130,-622,200,0.9,10.6725980123,40,200
"24874",14,140,-622,200,1,11.6762374724,40,200
"24875",15,150,-622,200,1,22.3544815063,40,200
"24876",16,160,-622,200,1,18.9978150647,40,200
"24877",17,170,-622,200,1,18.9040545654,40,200
"24878",18,180,-622,200,1,13.6189008227,40,200
"24879",19,190,-622,200,1,10.8730293043,40,200
"24880",20,200,-622,200,0.979797979798,10.5813987181,40,200
"24881",1,10,623,200,0.78,21.7672420404,40,20
"24882",2,20,623,200,1,25.9787249423,40,20
"24883",3,30,623,200,1,9.2838936615,10,20
"24884",4,40,623,200,1,14.5093702562,10,20
"24885",5,50,623,200,1,19.8567034912,10,20
"24886",6,60,623,200,1,22.2305183033,10,20
"24887",7,70,623,200,1,24.8940068054,10,20
"24888",8,80,623,200,1,20.7778639841,10,20
"24889",9,90,623,200,1,17.4736459351,10,20
"24890",10,100,623,200,1,16.7101321079,10,20
"24891",11,110,623,200,1,13.7259424591,10,20
"24892",12,120,623,200,0.425742574257,4.60308624977,10,20
"24893",13,130,623,200,1,11.6582463837,10,20
"24894",14,140,623,200,1,13.8633167531,10,20
"24895",15,150,623,200,1,19.9843709564,10,20
"24896",16,160,623,200,1,11.5496221215,10,20
"24897",17,170,623,200,1,4.11121284485,10,20
"24898",18,180,623,200,1,9.12133049242,10,20
"24899",19,190,623,200,1,10.0942759705,10,20
"24900",20,200,623,200,1,17.7604924982,10,20
"24901",1,10,-623,200,0,0,40,200
"24902",2,20,-623,200,0.727272727273,17.7676944733,40,200
"24903",3,30,-623,200,1,14.9011894989,40,200
"24904",4,40,-623,200,1,20.7914561262,40,200
"24905",5,50,-623,200,1,19.0223307037,40,200
"24906",6,60,-623,200,1,18.0336711383,40,200
"24907",7,70,-623,200,1,14.8220013428,40,200
"24908",8,80,-623,200,1,16.8177457867,40,200
"24909",9,90,-623,200,1,20.0322878265,40,200
"24910",10,100,-623,200,1,19.8589109941,40,200
"24911",11,110,-623,200,1,16.4631115723,40,200
"24912",12,120,-623,200,1,14.6905398899,40,200
"24913",13,130,-623,200,1,14.6253116608,40,200
"24914",14,140,-623,200,1,20.2283208057,40,200
"24915",15,150,-623,200,1,20.8870451355,40,200
"24916",16,160,-623,200,1,17.9199292732,40,200
"24917",17,170,-623,200,1,17.0033924866,40,200
"24918",18,180,-623,200,1,20.5392664337,40,200
"24919",19,190,-623,200,1,16.103784089,40,200
"24920",20,200,-623,200,1,15.1101808167,40,200
"24921",1,10,624,100,0.232323232323,4.74506577202,20,0
"24922",2,20,624,100,0.792079207921,7.35993490219,20,0
"24923",3,30,624,100,0.989898989899,18.5758956598,20,0
"24924",4,40,624,100,1,28.3704193578,10,0
"24925",5,50,624,100,1,30.2488338357,10,0
"24926",6,60,624,100,1,23.9229062013,10,0
"24927",7,70,624,100,1,20.152613196,10,0
"24928",8,80,624,100,1,17.5683640289,10,0
"24929",9,90,624,100,1,19.6267081367,10,0
"24930",10,100,624,100,0.574257425743,9.74929349176,10,0
"24931",11,110,624,100,0,0,10,0
"24932",12,120,624,100,0,0,10,0
"24933",13,130,624,100,0,0,10,0
"24934",14,140,624,100,0.049504950495,0.338174438477,10,0
"24935",15,150,624,100,0.707070707071,9.23553913661,10,0
"24936",16,160,624,100,1,19.7573433701,10,0
"24937",17,170,624,100,1,20.4612740998,10,0
"24938",18,180,624,100,1,12.9887985075,10,0
"24939",19,190,624,100,1,8.25505889893,10,0
"24940",20,200,624,100,1,19.7565178446,10,0
"24941",1,10,-624,40,0.455445544554,15.4164710667,20,0
"24942",2,20,-624,40,1,17.4650316144,20,0
"24943",3,30,-624,40,1,18.2231253815,20,0
"24944",4,40,-624,40,0.58,8.71590765591,20,0
"24945",5,50,-624,40,0,0,20,0
"24946",6,60,-624,40,0,0,20,0
"24947",7,70,-624,40,0,0,20,0
"24948",8,80,-624,40,0,0,40,0
"24949",9,90,-624,40,0,0,40,0
"24950",10,100,-624,40,0.14,2.43302100045,40,0
"24951",11,110,-624,40,0.89,6.39264524653,40,0
"24952",12,120,-624,40,0.76,6.67270409433,40,0
"24953",13,130,-624,40,0.57,4.25429963229,40,0
"24954",14,140,-624,40,0.98,5.80765891562,40,0
"24955",15,150,-624,40,0.960396039604,5.68469529299,40,0
"24956",16,160,-624,40,0.82,4.51813488472,40,0
"24957",17,170,-624,40,1,9.56111839294,40,0
"24958",18,180,-624,40,1,8.95365470886,40,0
"24959",19,190,-624,40,1,7.07513574157,40,0
"24960",20,200,-624,40,1,7.75837249756,40,0
"24961",1,10,625,150,0.732673267327,16.2067780366,20,0
"24962",2,20,625,150,1,17.2414949976,20,0
"24963",3,30,625,150,1,26.8529595947,20,0
"24964",4,40,625,150,1,24.5029450226,20,0
"24965",5,50,625,150,1,27.3682558441,10,0
"24966",6,60,625,150,1,28.0001748718,10,0
"24967",7,70,625,150,1,25.0581700897,10,0
"24968",8,80,625,150,1,23.541636552,10,0
"24969",9,90,625,150,1,21.8034394389,10,0
"24970",10,100,625,150,0.858585858586,13.2390285716,10,0
"24971",11,110,625,150,0.306930693069,2.53415236935,10,0
"24972",12,120,625,150,0,0,10,0
"24973",13,130,625,150,0.435643564356,9.49683172053,10,0
"24974",14,140,625,150,0.979797979798,12.039134704,10,0
"24975",15,150,625,150,0.343434343434,5.58915800207,10,0
"24976",16,160,625,150,0.69,8.12311023215,10,0
"24977",17,170,625,150,0.21,3.46583121164,40,0
"24978",18,180,625,150,0.990196078431,10.1782580083,40,0
"24979",19,190,625,150,1,9.14266405202,40,0
"24980",20,200,625,150,1,11.9569490814,40,0
"24981",1,10,-625,20,0.0505050505051,10.093069458,20,0
"24982",2,20,-625,20,0.51,7.52323494705,20,0
"24983",3,30,-625,20,0.55,10.7786894365,20,0
"24984",4,40,-625,20,0.1,3.52272415161,20,0
"24985",5,50,-625,20,0,0,20,0
"24986",6,60,-625,20,0,0,20,0
"24987",7,70,-625,20,0,0,20,0
"24988",8,80,-625,20,0,0,20,0
"24989",9,90,-625,20,0,0,20,0
"24990",10,100,-625,20,0,0,20,0
"24991",11,110,-625,20,0,0,20,0
"24992",12,120,-625,20,0,0,20,0
"24993",13,130,-625,20,0,0,20,0
"24994",14,140,-625,20,0,0,20,0
"24995",15,150,-625,20,0,0,20,0
"24996",16,160,-625,20,0,0,20,0
"24997",17,170,-625,20,0,0,20,0
"24998",18,180,-625,20,0.53,6.59079368159,20,0
"24999",19,190,-625,20,1,11.8025446221,20,0
"25000",20,200,-625,20,0.732673267327,4.88642378111,20,0
"25001",1,10,626,200,1,15.5091341226,20,0
"25002",2,20,626,200,1,9.66132720947,20,0
"25003",3,30,626,200,1,15.8672638695,20,0
"25004",4,40,626,200,1,27.4221596527,20,0
"25005",5,50,626,200,1,26.4173396301,20,0
"25006",6,60,626,200,1,23.6868048942,20,0
"25007",7,70,626,200,1,22.5017812347,40,0
"25008",8,80,626,200,1,18.447519707,40,0
"25009",9,90,626,200,1,14.2408091736,40,0
"25010",10,100,626,200,1,15.9692890668,40,0
"25011",11,110,626,200,1,17.6270434062,10,0
"25012",12,120,626,200,1,12.8647202,10,0
"25013",13,130,626,200,0.71,5.5118175023,10,0
"25014",14,140,626,200,0.39,6.19786110902,10,0
"25015",15,150,626,200,0.98,11.497886502,10,0
"25016",16,160,626,200,0.75,6.69288970947,10,0
"25017",17,170,626,200,0.83,5.06729631539,40,0
"25018",18,180,626,200,1,14.8864649763,40,0
"25019",19,190,626,200,1,15.3196826595,40,0
"25020",20,200,626,200,1,9.13828048706,40,0
"25021",1,10,-626,10,1,15.8880767822,20,0
"25022",2,20,-626,10,0.15,2.70388743083,20,0
"25023",3,30,-626,10,0,0,20,0
"25024",4,40,-626,10,0,0,20,0
"25025",5,50,-626,10,0,0,20,0
"25026",6,60,-626,10,0,0,20,0
"25027",7,70,-626,10,0,0,20,0
"25028",8,80,-626,10,0,0,20,0
"25029",9,90,-626,10,0,0,20,0
"25030",10,100,-626,10,0,0,20,0
"25031",11,110,-626,10,0,0,20,0
"25032",12,120,-626,10,0,0,20,0
"25033",13,130,-626,10,0,0,20,0
"25034",14,140,-626,10,0,0,20,0
"25035",15,150,-626,10,0,0,20,0
"25036",16,160,-626,10,0,0,20,0
"25037",17,170,-626,10,0,0,20,0
"25038",18,180,-626,10,0.242424242424,6.15242290497,20,0
"25039",19,190,-626,10,0.960396039604,10.1574513544,20,0
"25040",20,200,-626,10,0.0808080808081,2.61663913727,20,0
"25041",1,10,627,200,0.40404040404,15.3180656433,20,0
