"","FID","Id","Distance","TransectID","FRBWidth","Cover","Height","LU","Next.LU","Next.LU.Alt"
"7710",7709,17,170,-188,20,0.06,2.32851664225,10,10,NA
"7711",7710,18,180,-188,20,0,0,10,10,NA
"7712",7711,19,190,-188,20,0,0,10,10,NA
"7713",7712,20,200,-188,20,0,0,10,10,NA
"7714",7713,1,10,189,200,0.95,13.4816348427,40,NA,NA
"7715",7714,2,20,189,200,0.97,16.6510049092,40,NA,NA
"7716",7715,3,30,189,200,1,16.9138494873,40,NA,NA
"7717",7716,4,40,189,200,1,9.52065582275,40,NA,NA
"7718",7717,5,50,189,200,0.95,7.62830023515,40,NA,NA
"7719",7718,6,60,189,200,1,5.5264604187,40,NA,NA
"7720",7719,7,70,189,200,1,5.83529220581,40,NA,NA
"7721",7720,8,80,189,200,1,9.10190856934,40,NA,NA
"7722",7721,9,90,189,200,1,7.790114777,40,NA,NA
"7723",7722,10,100,189,200,1,15.4166946411,40,NA,NA
"7724",7723,11,110,189,200,1,10.0077068474,40,NA,NA
"7725",7724,12,120,189,200,1,11.9364067078,40,NA,NA
"7726",7725,13,130,189,200,1,11.9056890869,40,NA,NA
"7727",7726,14,140,189,200,1,20.3548855472,40,NA,NA
"7728",7727,15,150,189,200,1,18.9604288737,40,NA,NA
"7729",7728,16,160,189,200,1,9.84177543022,40,NA,NA
"7730",7729,17,170,189,200,1,14.9318331843,40,NA,NA
"7731",7730,18,180,189,200,1,13.8471606445,40,NA,NA
"7732",7731,19,190,189,200,1,17.313399371,40,NA,NA
"7733",7732,20,200,189,200,1,19.1584680276,40,NA,NA
"7735",7734,1,10,-189,20,1,23.3182762146,10,10,NA
"7736",7735,2,20,-189,20,0.91,11.4320241069,10,10,NA
"7737",7736,3,30,-189,20,0.14,2.62191336496,10,10,NA
"7738",7737,4,40,-189,20,0.34,13.9703337725,10,10,NA
"7739",7738,5,50,-189,20,0.0707070707071,7.29898725237,10,10,NA
"7740",7739,6,60,-189,20,0,0,10,10,NA
"7741",7740,7,70,-189,20,0,0,10,10,NA
"7742",7741,8,80,-189,20,0,0,10,10,NA
"7743",7742,9,90,-189,20,0,0,10,10,NA
"7744",7743,10,100,-189,20,0,0,10,10,NA
"7745",7744,11,110,-189,20,0,0,10,10,NA
"7746",7745,12,120,-189,20,0,0,10,10,NA
"7747",7746,13,130,-189,20,0,0,10,10,NA
"7748",7747,14,140,-189,20,0,0,10,10,NA
"7749",7748,15,150,-189,20,0,0,10,10,NA
"7750",7749,16,160,-189,20,0,0,10,10,NA
"7751",7750,17,170,-189,20,0,0,10,10,NA
"7752",7751,18,180,-189,20,0,0,10,10,NA
"7753",7752,19,190,-189,20,0,0,10,10,NA
"7754",7753,20,200,-189,20,0,0,10,10,NA
"7756",7755,1,10,190,0,0.181818181818,17.0318908691,10,40,NA
"7757",7756,2,20,190,0,0.842105263158,7.59448766708,40,40,NA
"7758",7757,3,30,190,0,1,10.2477503967,40,40,NA
"7759",7758,4,40,190,0,1,12.5789731729,40,40,NA
"7760",7759,5,50,190,0,1,10.8881897879,40,40,NA
"7761",7760,6,60,190,0,1,18.7938570835,40,40,NA
"7762",7761,7,70,190,0,1,19.1952087402,40,40,NA
"7763",7762,8,80,190,0,1,23.7910761732,40,40,NA
"7764",7763,9,90,190,0,1,24.7905572448,40,40,NA
"7765",7764,10,100,190,0,1,23.2931230164,40,40,NA
"7766",7765,11,110,190,0,1,27.0905439758,40,40,NA
"7767",7766,12,120,190,0,1,19.0501204387,40,40,NA
"7768",7767,13,130,190,0,1,18.0888490295,40,40,NA
"7769",7768,14,140,190,0,1,16.3797724915,40,40,NA
"7770",7769,15,150,190,0,1,17.0252342224,40,40,NA
"7771",7770,16,160,190,0,1,18.5741413772,40,40,NA
"7772",7771,17,170,190,0,1,19.2791854858,40,40,NA
"7773",7772,18,180,190,0,1,23.8356685446,40,40,NA
"7774",7773,19,190,190,0,1,9.50060234448,40,40,NA
"7775",7774,20,200,190,0,0.91,12.1332944094,40,40,NA
"7777",7776,1,10,-190,20,1,19.9544227354,10,10,NA
"7778",7777,2,20,-190,20,0.990099009901,13.3333477783,10,10,NA
"7779",7778,3,30,-190,20,0.05,0.717263793945,10,10,NA
"7780",7779,4,40,-190,20,0,0,10,10,NA
"7781",7780,5,50,-190,20,0,0,10,10,NA
"7782",7781,6,60,-190,20,0,0,10,10,NA
"7783",7782,7,70,-190,20,0,0,10,10,NA
"7784",7783,8,80,-190,20,0,0,10,10,NA
"7785",7784,9,90,-190,20,0,0,10,10,NA
"7786",7785,10,100,-190,20,0,0,10,10,NA
"7787",7786,11,110,-190,20,0.03,0.301300048828,10,10,NA
"7788",7787,12,120,-190,20,0.333333333333,3.18016884544,10,10,NA
"7789",7788,13,130,-190,20,0,0,10,10,NA
"7790",7789,14,140,-190,20,0.25,2.20590942383,10,10,NA
"7791",7790,15,150,-190,20,0.02,3.69570922852,10,10,NA
"7792",7791,16,160,-190,20,0,0,10,10,NA
"7793",7792,17,170,-190,20,0,0,10,10,NA
"7794",7793,18,180,-190,20,0,0,10,10,NA
"7795",7794,19,190,-190,20,0,0,10,10,NA
"7796",7795,20,200,-190,20,0,0,10,10,NA
"7798",7797,1,10,191,100,1,13.3823580933,40,20,NA
"7799",7798,2,20,191,100,1,11.2893691866,40,20,NA
"7800",7799,3,30,191,100,1,12.7980293274,40,20,NA
"7801",7800,4,40,191,100,1,13.6809151389,40,20,NA
"7802",7801,5,50,191,100,1,8.87776758175,40,20,NA
"7803",7802,6,60,191,100,1,11.4100196915,40,20,NA
"7804",7803,7,70,191,100,1,10.1910966492,40,20,NA
"7805",7804,8,80,191,100,1,10.346422101,20,20,NA
"7806",7805,9,90,191,100,0.373737373737,5.19106801351,20,20,NA
"7807",7806,10,100,191,100,0.524752475248,2.31368204753,20,20,NA
"7808",7807,11,110,191,100,0,0,20,20,NA
"7809",7808,12,120,191,100,0,0,20,20,NA
"7810",7809,13,130,191,100,0,0,20,20,NA
"7811",7810,14,140,191,100,0,0,20,20,NA
"7812",7811,15,150,191,100,0,0,20,20,NA
"7813",7812,16,160,191,100,0,0,20,20,NA
"7814",7813,17,170,191,100,0,0,20,20,NA
"7815",7814,18,180,191,100,0,0,20,20,NA
"7816",7815,19,190,191,100,0,0,20,20,NA
"7817",7816,20,200,191,100,0,0,20,20,NA
"7819",7818,1,10,-191,30,1,17.844781189,10,10,NA
"7820",7819,2,20,-191,30,1,14.7270385742,10,10,NA
"7821",7820,3,30,-191,30,0.757575757576,8.06244547526,10,10,NA
"7822",7821,4,40,-191,30,0,0,10,10,NA
"7823",7822,5,50,-191,30,0,0,10,10,NA
"7824",7823,6,60,-191,30,0,0,10,10,NA
"7825",7824,7,70,-191,30,0,0,10,10,NA
"7826",7825,8,80,-191,30,0,0,10,10,NA
"7827",7826,9,90,-191,30,0,0,10,10,NA
"7828",7827,10,100,-191,30,0,0,10,10,NA
"7829",7828,11,110,-191,30,0,0,10,10,NA
"7830",7829,12,120,-191,30,0,0,10,10,NA
"7831",7830,13,130,-191,30,0,0,10,10,NA
"7832",7831,14,140,-191,30,0,0,10,10,NA
"7833",7832,15,150,-191,30,0,0,10,10,NA
"7834",7833,16,160,-191,30,0,0,10,10,NA
"7835",7834,17,170,-191,30,0,0,10,10,NA
"7836",7835,18,180,-191,30,0,0,10,10,NA
"7837",7836,19,190,-191,30,0,0,10,10,NA
"7838",7837,20,200,-191,30,0,0,10,10,NA
"7840",7839,1,10,192,120,0.855670103093,5.43724372588,40,20,NA
"7841",7840,2,20,192,120,1,8.0101109873,40,20,NA
"7842",7841,3,30,192,120,1,9.09343360452,40,20,NA
"7843",7842,4,40,192,120,1,7.50108544032,40,20,NA
"7844",7843,5,50,192,120,1,8.49208756989,40,20,NA
"7845",7844,6,60,192,120,1,10.4290123364,40,20,NA
"7846",7845,7,70,192,120,1,12.253026067,40,20,NA
"7847",7846,8,80,192,120,1,12.6808166504,40,20,NA
"7848",7847,9,90,192,120,1,13.821483966,40,20,NA
"7849",7848,10,100,192,120,1,16.4669140086,40,20,NA
"7850",7849,11,110,192,120,0.911764705882,12.7530038485,40,20,NA
"7851",7850,12,120,192,120,0.479166666667,6.27974269701,40,20,NA
"7852",7851,13,130,192,120,0,0,40,20,NA
"7853",7852,14,140,192,120,0,0,40,20,NA
"7854",7853,15,150,192,120,0,0,20,20,NA
"7855",7854,16,160,192,120,0,0,20,20,NA
"7856",7855,17,170,192,120,0,0,20,20,NA
"7857",7856,18,180,192,120,0,0,20,20,NA
"7858",7857,19,190,192,120,0,0,20,20,NA
"7859",7858,20,200,192,120,0,0,20,20,NA
"7860",7859,1,10,-192,0,0.186274509804,23.3141029759,40,10,NA
"7861",7860,2,20,-192,0,1,25.403082366,40,10,NA
"7862",7861,3,30,-192,0,1,22.5698035104,40,10,NA
"7863",7862,4,40,-192,0,1,15.0233520807,40,10,NA
"7864",7863,5,50,-192,0,1,13.9621080671,10,10,NA
"7865",7864,6,60,-192,0,0.0990099009901,0.568252563477,10,10,NA
"7866",7865,7,70,-192,0,0,0,10,10,NA
"7867",7866,8,80,-192,0,0,0,10,10,NA
"7868",7867,9,90,-192,0,0,0,10,10,NA
"7869",7868,10,100,-192,0,0,0,10,10,NA
"7870",7869,11,110,-192,0,0,0,10,10,NA
"7871",7870,12,120,-192,0,0,0,10,10,NA
"7872",7871,13,130,-192,0,0,0,10,10,NA
"7873",7872,14,140,-192,0,0,0,10,10,NA
"7874",7873,15,150,-192,0,0,0,10,10,NA
"7875",7874,16,160,-192,0,0,0,10,10,NA
"7876",7875,17,170,-192,0,0,0,10,10,NA
"7877",7876,18,180,-192,0,0,0,10,10,NA
"7878",7877,19,190,-192,0,0,0,10,10,NA
"7879",7878,20,200,-192,0,0.333333333333,3.85604095459,10,10,NA
"7880",7879,1,10,193,40,1,9.17353439331,40,10,NA
"7881",7880,2,20,193,40,1,16.7917358707,40,10,NA
"7882",7881,3,30,193,40,1,11.2101245117,40,10,NA
"7883",7882,4,40,193,40,0.35,3.62380283901,40,10,NA
"7884",7883,5,50,193,40,0,0,10,10,NA
"7885",7884,6,60,193,40,0,0,10,10,NA
"7886",7885,7,70,193,40,0,0,10,10,NA
"7887",7886,8,80,193,40,0,0,10,10,NA
"7888",7887,9,90,193,40,0,0,10,10,NA
"7889",7888,10,100,193,40,0,0,10,10,NA
"7890",7889,11,110,193,40,0,0,10,10,NA
"7891",7890,12,120,193,40,0,0,10,10,NA
"7892",7891,13,130,193,40,0,0,10,10,NA
"7893",7892,14,140,193,40,0,0,10,10,NA
"7894",7893,15,150,193,40,0,0,10,10,NA
"7895",7894,16,160,193,40,0,0,10,10,NA
"7896",7895,17,170,193,40,0,0,10,10,NA
"7897",7896,18,180,193,40,0,0,10,10,NA
"7898",7897,19,190,193,40,0,0,10,10,NA
"7899",7898,20,200,193,40,0,0,10,10,NA
"7900",7899,1,10,-193,200,1,10.2261230777,40,NA,NA
"7901",7900,2,20,-193,200,1,16.924730835,40,NA,NA
"7902",7901,3,30,-193,200,1,14.2254137752,40,NA,NA
"7903",7902,4,40,-193,200,1,18.3088818174,40,NA,NA
"7904",7903,5,50,-193,200,1,17.7274806475,40,NA,NA
"7905",7904,6,60,-193,200,1,14.6845116946,40,NA,NA
"7906",7905,7,70,-193,200,1,14.5607910156,40,NA,NA
"7907",7906,8,80,-193,200,1,8.25197778567,40,NA,NA
"7908",7907,9,90,-193,200,1,7.47973678136,40,NA,NA
"7909",7908,10,100,-193,200,1,6.44588119507,40,NA,NA
"7910",7909,11,110,-193,200,0.574257425743,3.53464823756,40,NA,NA
"7911",7910,12,120,-193,200,0.44,12.7333249179,40,NA,NA
"7912",7911,13,130,-193,200,0.564356435644,13.8282336854,40,NA,NA
"7913",7912,14,140,-193,200,0.72,5.90449926588,40,NA,NA
"7914",7913,15,150,-193,200,1,11.1351002608,40,NA,NA
"7915",7914,16,160,-193,200,1,10.6523106641,40,NA,NA
"7916",7915,17,170,-193,200,1,10.9193739319,40,NA,NA
"7917",7916,18,180,-193,200,1,13.5263041883,40,NA,NA
"7918",7917,19,190,-193,200,1,13.4465763855,40,NA,NA
"7919",7918,20,200,-193,200,1,14.2663312855,40,NA,NA
"7920",7919,1,10,194,30,1,9.05853634069,40,10,NA
"7921",7920,2,20,194,30,1,12.8785314755,40,10,NA
"7922",7921,3,30,194,30,0.60396039604,6.09704389728,40,10,NA
"7923",7922,4,40,194,30,0,0,10,10,NA
"7924",7923,5,50,194,30,0,0,10,10,NA
"7925",7924,6,60,194,30,0,0,10,10,NA
"7926",7925,7,70,194,30,0,0,10,10,NA
"7927",7926,8,80,194,30,0,0,10,10,NA
"7928",7927,9,90,194,30,0,0,10,10,NA
"7929",7928,10,100,194,30,0,0,10,10,NA
"7930",7929,11,110,194,30,0,0,10,10,NA
"7931",7930,12,120,194,30,0,0,10,10,NA
"7932",7931,13,130,194,30,0,0,10,10,NA
"7933",7932,14,140,194,30,0,0,10,10,NA
"7934",7933,15,150,194,30,0,0,10,10,NA
"7935",7934,16,160,194,30,0.171717171717,4.70531328987,10,10,NA
"7936",7935,17,170,194,30,0,0,10,10,NA
"7937",7936,18,180,194,30,0,0,10,10,NA
"7938",7937,19,190,194,30,0,0,10,10,NA
"7939",7938,20,200,194,30,0,0,10,10,NA
"7941",7940,1,10,-194,30,1,14.9049375931,40,20,NA
"7942",7941,2,20,-194,30,1,18.7291107178,40,20,NA
"7943",7942,3,30,-194,30,0.67,7.5317945338,40,20,NA
"7944",7943,4,40,-194,30,0,0,20,20,NA
"7945",7944,5,50,-194,30,0,0,20,20,NA
"7946",7945,6,60,-194,30,0,0,20,20,NA
"7947",7946,7,70,-194,30,0,0,20,20,NA
"7948",7947,8,80,-194,30,0,0,20,20,NA
"7949",7948,9,90,-194,30,0,0,20,20,NA
"7950",7949,10,100,-194,30,0,0,20,20,NA
"7951",7950,11,110,-194,30,0,0,20,20,NA
"7952",7951,12,120,-194,30,0,0,20,20,NA
"7953",7952,13,130,-194,30,0.03,6.47539265951,20,20,NA
"7954",7953,14,140,-194,30,0.019801980198,22.4825515747,20,20,NA
"7955",7954,15,150,-194,30,0,0,20,20,NA
"7956",7955,16,160,-194,30,0,0,20,20,NA
"7957",7956,17,170,-194,30,0,0,20,20,NA
"7958",7957,18,180,-194,30,0,0,20,20,NA
"7959",7958,19,190,-194,30,0,0,20,20,NA
"7960",7959,20,200,-194,30,0,0,20,20,NA
"7962",7961,1,10,195,40,0.555555555556,4.01344299316,40,10,NA
"7963",7962,2,20,195,40,1,9.95602129946,40,10,NA
"7964",7963,3,30,195,40,1,14.3110520935,40,10,NA
"7965",7964,4,40,195,40,0.747474747475,8.8321689915,40,10,NA
"7966",7965,5,50,195,40,0,0,10,10,NA
"7967",7966,6,60,195,40,0,0,10,10,NA
"7968",7967,7,70,195,40,0,0,10,10,NA
"7969",7968,8,80,195,40,0,0,10,10,NA
"7970",7969,9,90,195,40,0,0,10,10,NA
"7971",7970,10,100,195,40,0,0,10,10,NA
"7972",7971,11,110,195,40,0,0,10,10,NA
"7973",7972,12,120,195,40,0,0,10,10,NA
"7974",7973,13,130,195,40,0,0,10,10,NA
"7975",7974,14,140,195,40,0,0,10,10,NA
"7976",7975,15,150,195,40,0,0,10,10,NA
"7977",7976,16,160,195,40,0,0,10,10,NA
"7978",7977,17,170,195,40,0,0,10,10,NA
"7979",7978,18,180,195,40,0,0,10,10,NA
"7980",7979,19,190,195,40,0,0,10,10,NA
"7981",7980,20,200,195,40,0.0891089108911,2.02874247233,10,10,NA
"7983",7982,1,10,-195,30,0.88,10.2951103557,40,20,NA
"7984",7983,2,20,-195,30,1,13.167141571,40,20,NA
"7985",7984,3,30,-195,30,0.97,8.01412161601,20,20,NA
"7986",7985,4,40,-195,30,0.04,0.828987121582,20,20,NA
"7987",7986,5,50,-195,30,0.44,4.89171045477,20,20,NA
"7988",7987,6,60,-195,30,0.772277227723,6.64136289939,20,20,NA
"7989",7988,7,70,-195,30,0.707070707071,5.66296866281,20,20,NA
"7990",7989,8,80,-195,30,0.0891089108911,1.31852213542,20,20,NA
"7991",7990,9,90,-195,30,0,0,20,20,NA
"7992",7991,10,100,-195,30,0,0,20,20,NA
"7993",7992,11,110,-195,30,0,0,20,20,NA
"7994",7993,12,120,-195,30,0,0,20,20,NA
"7995",7994,13,130,-195,30,0,0,20,20,NA
"7996",7995,14,140,-195,30,0,0,20,20,NA
"7997",7996,15,150,-195,30,0.191919191919,3.7508665386,20,20,NA
"7998",7997,16,160,-195,30,0.366336633663,6.52932285618,20,20,NA
"7999",7998,17,170,-195,30,0,0,20,20,NA
"8000",7999,18,180,-195,30,0,0,20,20,NA
"8001",8000,19,190,-195,30,0,0,20,20,NA
"8002",8001,20,200,-195,30,0,0,20,20,NA
"8004",8003,1,10,196,0,0.24,1.35487365723,40,20,NA
"8005",8004,2,20,196,0,1,14.7841070557,40,20,NA
"8006",8005,3,30,196,0,1,15.0414944458,40,20,NA
"8007",8006,4,40,196,0,1,10.9911010742,20,20,NA
"8008",8007,5,50,196,0,0.26,4.3030389639,20,20,NA
"8009",8008,6,60,196,0,0,0,20,20,NA
"8010",8009,7,70,196,0,0,0,20,20,NA
"8011",8010,8,80,196,0,0,0,20,20,NA
"8012",8011,9,90,196,0,0,0,20,20,NA
"8013",8012,10,100,196,0,0,0,20,20,NA
"8014",8013,11,110,196,0,0,0,20,20,NA
"8015",8014,12,120,196,0,0,0,20,20,NA
"8016",8015,13,130,196,0,0,0,20,20,NA
"8017",8016,14,140,196,0,0,0,20,20,NA
"8018",8017,15,150,196,0,0,0,20,20,NA
"8019",8018,16,160,196,0,0,0,20,20,NA
"8020",8019,17,170,196,0,0.29,3.80681741649,20,20,NA
"8021",8020,18,180,196,0,0.04,0.00175094604492,20,20,NA
"8022",8021,19,190,196,0,0,0,20,20,NA
"8023",8022,20,200,196,0,0,0,20,20,NA
"8025",8024,1,10,-196,30,0.9,10.3786509196,40,10,NA
"8026",8025,2,20,-196,30,1,10.4084635925,40,10,NA
"8027",8026,3,30,-196,30,0.55,5.01165494052,10,10,NA
"8028",8027,4,40,-196,30,0,0,10,10,NA
"8029",8028,5,50,-196,30,0,0,10,10,NA
"8030",8029,6,60,-196,30,0,0,10,10,NA
"8031",8030,7,70,-196,30,0,0,10,10,NA
"8032",8031,8,80,-196,30,0,0,10,10,NA
"8033",8032,9,90,-196,30,0,0,10,10,NA
"8034",8033,10,100,-196,30,0.06,0.00977579752604,10,10,NA
"8035",8034,11,110,-196,30,0.28,5.98469597953,10,10,NA
"8036",8035,12,120,-196,30,0,0,10,10,NA
"8037",8036,13,130,-196,30,0,0,10,10,NA
"8038",8037,14,140,-196,30,0,0,10,10,NA
"8039",8038,15,150,-196,30,0,0,10,10,NA
"8040",8039,16,160,-196,30,0,0,10,10,NA
"8041",8040,17,170,-196,30,0,0,10,10,NA
"8042",8041,18,180,-196,30,0,0,10,10,NA
"8043",8042,19,190,-196,30,0.44,4.26832719283,10,10,NA
"8044",8043,20,200,-196,30,0.75,5.61271362305,10,10,NA
"8045",8044,1,10,197,20,0.74,7.77354018753,40,20,NA
"8046",8045,2,20,197,20,0.85,7.76301305434,40,20,NA
"8047",8046,3,30,197,20,0.292929292929,6.8111340753,40,20,NA
"8048",8047,4,40,197,20,0.950980392157,18.384903426,20,20,NA
"8049",8048,5,50,197,20,0.989898989899,23.7812152785,20,20,NA
"8050",8049,6,60,197,20,0.29702970297,12.8382232666,20,20,NA
"8051",8050,7,70,197,20,0,0,20,20,NA
"8052",8051,8,80,197,20,0,0,20,20,NA
"8053",8052,9,90,197,20,0,0,20,20,NA
"8054",8053,10,100,197,20,0,0,20,20,NA
"8055",8054,11,110,197,20,0,0,20,20,NA
"8056",8055,12,120,197,20,0.21568627451,4.15309212425,20,20,NA
"8057",8056,13,130,197,20,0.367346938776,4.06399069892,20,20,NA
"8058",8057,14,140,197,20,0.445544554455,4.76363084581,20,20,NA
"8059",8058,15,150,197,20,0.247524752475,3.68874206543,20,20,NA
"8060",8059,16,160,197,20,0.183673469388,26.9188368056,20,20,NA
"8061",8060,17,170,197,20,0.509803921569,19.3517659505,20,20,NA
"8062",8061,18,180,197,20,0.121212121212,4.06889088949,20,20,NA
"8063",8062,19,190,197,20,0.191919191919,5.08845118472,20,20,NA
"8064",8063,20,200,197,20,0.960784313725,11.5074030039,20,20,NA
"8065",8064,1,10,-197,30,0.811881188119,6.82856322498,40,10,NA
"8066",8065,2,20,-197,30,1,6.35136428987,10,10,NA
"8067",8066,3,30,-197,30,0.485148514851,2.73312845035,10,10,NA
"8068",8067,4,40,-197,30,0.27,2.89669630263,10,10,NA
"8069",8068,5,50,-197,30,0.08,2.3195476532,10,10,NA
"8070",8069,6,60,-197,30,0,0,10,10,NA
"8071",8070,7,70,-197,30,0,0,10,10,NA
"8072",8071,8,80,-197,30,0.01,1.37715148926,10,10,NA
"8073",8072,9,90,-197,30,0.2,2.11445159912,10,10,NA
"8074",8073,10,100,-197,30,0.56,6.4243624551,10,10,NA
"8075",8074,11,110,-197,30,0.11,3.39241305265,10,10,NA
"8076",8075,12,120,-197,30,0.0891089108911,2.51344977485,10,10,NA
"8077",8076,13,130,-197,30,0,0,10,10,NA
"8078",8077,14,140,-197,30,0,0,10,10,NA
"8079",8078,15,150,-197,30,0,0,10,10,NA
"8080",8079,16,160,-197,30,0.010101010101,1.74491882324,10,10,NA
"8081",8080,17,170,-197,30,0.158415841584,2.66288661957,10,10,NA
"8082",8081,18,180,-197,30,0.990099009901,10.4457020569,10,10,NA
"8083",8082,19,190,-197,30,1,10.099694544,10,10,NA
"8084",8083,20,200,-197,30,0.145631067961,1.99218241374,10,10,NA
"8085",8084,1,10,198,0,0,0,40,20,NA
"8086",8085,2,20,198,0,0.02,1.6236114502,40,20,NA
"8087",8086,3,30,198,0,0,0,40,20,NA
"8088",8087,4,40,198,0,0,0,40,20,NA
"8089",8088,5,50,198,0,0,0,20,20,NA
"8090",8089,6,60,198,0,0,0,20,20,NA
"8091",8090,7,70,198,0,0,0,20,20,NA
"8092",8091,8,80,198,0,0,0,20,20,NA
"8093",8092,9,90,198,0,0,0,20,20,NA
"8094",8093,10,100,198,0,0,0,20,20,NA
"8095",8094,11,110,198,0,0,0,20,20,NA
"8096",8095,12,120,198,0,0,0,20,20,NA
"8097",8096,13,130,198,0,0,0,20,20,NA
"8098",8097,14,140,198,0,0,0,20,20,NA
"8099",8098,15,150,198,0,0,0,20,20,NA
"8100",8099,16,160,198,0,0,0,20,20,NA
"8101",8100,17,170,198,0,0,0,20,20,NA
"8102",8101,18,180,198,0,0,0,20,20,NA
"8103",8102,19,190,198,0,0,0,20,20,NA
"8104",8103,20,200,198,0,0,0,20,20,NA
"8105",8104,1,10,-198,30,0.34,8.01944283878,40,10,NA
"8106",8105,2,20,-198,30,1,13.202313741,10,10,NA
"8107",8106,3,30,-198,30,0.989898989899,9.72503350706,10,10,NA
"8108",8107,4,40,-198,30,0.0208333333333,0.0153961181641,10,10,NA
"8109",8108,5,50,-198,30,0,0,10,10,NA
"8110",8109,6,60,-198,30,0.19801980198,5.36499710083,10,10,NA
"8111",8110,7,70,-198,30,0.663366336634,3.05117752303,10,10,NA
"8112",8111,8,80,-198,30,0,0,10,10,NA
"8113",8112,9,90,-198,30,0,0,10,10,NA
"8114",8113,10,100,-198,30,0,0,10,10,NA
"8115",8114,11,110,-198,30,0,0,10,10,NA
"8116",8115,12,120,-198,30,0,0,10,10,NA
"8117",8116,13,130,-198,30,0,0,10,10,NA
"8118",8117,14,140,-198,30,0,0,10,10,NA
"8119",8118,15,150,-198,30,0,0,10,10,NA
"8120",8119,16,160,-198,30,0,0,10,10,NA
"8121",8120,17,170,-198,30,0,0,10,10,NA
"8122",8121,18,180,-198,30,0,0,10,10,NA
"8123",8122,19,190,-198,30,0,0,10,10,NA
"8124",8123,20,200,-198,30,0.319587628866,3.46972262475,10,10,NA
"8125",8124,1,10,199,20,0.31,5.1480230516,40,10,NA
"8126",8125,2,20,199,20,0.69,10.7643726736,40,10,NA
"8127",8126,3,30,199,20,0.0594059405941,2.31551361084,40,10,NA
"8128",8127,4,40,199,20,0,0,40,10,NA
"8129",8128,5,50,199,20,0,0,10,10,NA
"8130",8129,6,60,199,20,0,0,10,10,NA
"8131",8130,7,70,199,20,0.2,3.85326461792,10,10,NA
"8132",8131,8,80,199,20,0.969387755102,8.72790591591,10,10,NA
"8133",8132,9,90,199,20,0.455445544554,6.95590342646,10,10,NA
"8134",8133,10,100,199,20,0.06,3.1500676473,10,10,NA
"8135",8134,11,110,199,20,0.565656565657,5.21720504761,10,10,NA
"8136",8135,12,120,199,20,0,0,10,10,NA
"8137",8136,13,130,199,20,0,0,10,10,NA
"8138",8137,14,140,199,20,0,0,10,10,NA
"8139",8138,15,150,199,20,0,0,10,10,NA
"8140",8139,16,160,199,20,0,0,10,10,NA
"8141",8140,17,170,199,20,0,0,10,10,NA
"8142",8141,18,180,199,20,0,0,10,10,NA
"8143",8142,19,190,199,20,0.01,0,10,10,NA
"8144",8143,20,200,199,20,0.131313131313,1.42626366248,10,10,NA
"8145",8144,1,10,-199,40,0.613861386139,8.01741766161,40,20,NA
"8146",8145,2,20,-199,40,0.69,14.8257205244,40,20,NA
"8147",8146,3,30,-199,40,0.96,7.82094685237,40,20,NA
"8148",8147,4,40,-199,40,0.435643564356,4.88248478283,20,20,NA
"8149",8148,5,50,-199,40,0.161616161616,4.16442298889,20,20,NA
"8150",8149,6,60,-199,40,0.0606060606061,0.17943572998,20,20,NA
"8151",8150,7,70,-199,40,0.0792079207921,2.26968002319,20,20,NA
"8152",8151,8,80,-199,40,0,0,20,20,NA
"8153",8152,9,90,-199,40,0,0,20,20,NA
"8154",8153,10,100,-199,40,0,0,20,20,NA
"8155",8154,11,110,-199,40,0,0,20,20,NA
"8156",8155,12,120,-199,40,0,0,20,20,NA
"8157",8156,13,130,-199,40,0,0,20,20,NA
"8158",8157,14,140,-199,40,0,0,20,20,NA
"8159",8158,15,150,-199,40,0,0,20,20,NA
"8160",8159,16,160,-199,40,0,0,20,20,NA
"8161",8160,17,170,-199,40,0,0,20,20,NA
"8162",8161,18,180,-199,40,0,0,40,20,NA
"8163",8162,19,190,-199,40,0.049504950495,0.264691162109,40,20,NA
"8164",8163,20,200,-199,40,0.811881188119,6.20727706537,40,20,NA
"8165",8164,1,10,200,80,0.52,4.60422134399,40,20,NA
"8166",8165,2,20,200,80,1,13.2946417236,40,20,NA
"8167",8166,3,30,200,80,1,17.9761975347,40,20,NA
"8168",8167,4,40,200,80,1,10.9548582458,40,20,NA
"8169",8168,5,50,200,80,1,10.6088640572,40,20,NA
"8170",8169,6,60,200,80,1,12.8087307708,40,20,NA
"8171",8170,7,70,200,80,0.99,8.75316565928,20,20,NA
"8172",8171,8,80,200,80,0.5,3.75783355713,20,20,NA
"8173",8172,9,90,200,80,0,0,20,20,NA
"8174",8173,10,100,200,80,0,0,20,20,NA
"8175",8174,11,110,200,80,0,0,20,20,NA
"8176",8175,12,120,200,80,0,0,20,20,NA
"8177",8176,13,130,200,80,0.938775510204,20.7778676904,20,20,NA
"8178",8177,14,140,200,80,0.77,14.5818097003,20,20,NA
"8179",8178,15,150,200,80,0.0707070707071,3.86910792759,20,20,NA
"8180",8179,16,160,200,80,0.09,2.07822842068,20,20,NA
"8181",8180,17,170,200,80,0.111111111111,0.922063654119,40,20,NA
"8182",8181,18,180,200,80,0.06,1.28233337402,40,20,NA
"8183",8182,19,190,200,80,0.910891089109,11.5373968041,40,20,NA
"8184",8183,20,200,200,80,0.81,12.4117785795,40,20,NA
"8186",8185,1,10,-200,0,0.09,3.3381245931,40,10,NA
"8187",8186,2,20,-200,0,0.990099009901,8.90171218872,40,10,NA
